InitialMass,MeltTemp,EndState,FinalMass,FinalAlt,FinalVel,FinalLat,FinalLon
10,800,demise,0.148,102.766,5.407,16.126,83.109
10,810,demise,0.165,102.346,5.564,16.388,83.161
10,820,demise,0.185,101.799,5.405,16.695,83.221
10,830,demise,0.202,101.341,5.474,16.951,83.272
10,840,demise,0.223,100.863,5.505,17.204,83.322
10,850,demise,0.247,100.366,5.498,17.454,83.372
10,860,demise,0.272,99.848,5.457,17.7,83.421
10,870,demise,0.302,99.309,5.386,17.943,83.47
10,880,demise,0.337,98.884,5.506,18.135,83.509
10,890,demise,0.371,98.304,5.379,18.372,83.557
10,900,demise,0.415,97.846,5.437,18.559,83.594
10,910,demise,0.468,97.373,5.469,18.743,83.632
10,920,demise,0.525,96.731,5.29,18.971,83.678
10,930,demise,0.593,96.222,5.286,19.149,83.715
10,940,demise,0.674,95.698,5.265,19.325,83.751
10,950,demise,0.769,95.326,5.393,19.453,83.777
10,960,demise,0.875,94.773,5.342,19.625,83.813
10,970,demise,1.002,94.203,5.283,19.794,83.848
10,980,demise,1.154,93.615,5.219,19.961,83.883
10,990,demise,1.322,93.199,5.281,20.081,83.908
10,1000,demise,1.522,92.58,5.204,20.245,83.942
10,1010,demise,1.745,92.142,5.242,20.361,83.966
10,1020,demise,2.005,91.695,5.268,20.475,83.99
10,1030,demise,2.298,91.028,5.176,20.633,84.023
10,1040,demise,2.628,90.558,5.186,20.744,84.047
10,1050,demise,3,90.079,5.188,20.854,84.07
10,1060,demise,3.416,89.589,5.182,20.962,84.093
10,1070,demise,3.88,89.09,5.169,21.068,84.115
10,1080,impact,4.395,0,0.005,22.808,84.289
10,1090,impact,4.963,0,0.005,22.917,84.323
10,1100,impact,5.58,0,0.005,23.02,84.355
10,1110,impact,6.257,0,0.006,23.117,84.385
10,1120,impact,6.984,0,0.006,23.208,84.413
10,1130,impact,7.759,0,0.006,23.293,84.439
10,1140,impact,8.56,0,0.007,23.369,84.463
10,1150,impact,9.353,0,0.007,23.435,84.484
10,1160,impact,9.989,0,0.007,23.482,84.498
10,1170,impact,10,0,0.007,23.483,84.499
10,1180,impact,10,0,0.007,23.483,84.499
10,1190,impact,10,0,0.007,23.483,84.499
10,1200,impact,10,0,0.007,23.483,84.499
10,1210,impact,10,0,0.007,23.483,84.499
10,1220,impact,10,0,0.007,23.483,84.499
10,1230,impact,10,0,0.007,23.483,84.499
10,1240,impact,10,0,0.007,23.483,84.499
10,1250,impact,10,0,0.007,23.483,84.499
10,1260,impact,10,0,0.007,23.483,84.499
10,1270,impact,10,0,0.007,23.483,84.499
10,1280,impact,10,0,0.007,23.483,84.499
10,1290,impact,10,0,0.007,23.483,84.499
10,1300,impact,10,0,0.007,23.483,84.499
10,1310,impact,10,0,0.007,23.483,84.499
10,1320,impact,10,0,0.007,23.483,84.499
10,1330,impact,10,0,0.007,23.483,84.499
10,1340,impact,10,0,0.007,23.483,84.499
10,1350,impact,10,0,0.007,23.483,84.499
10,1360,impact,10,0,0.007,23.483,84.499
10,1370,impact,10,0,0.007,23.483,84.499
10,1380,impact,10,0,0.007,23.483,84.499
10,1390,impact,10,0,0.007,23.483,84.499
15,800,demise,0.128,102.725,5.482,19.303,83.745
15,810,demise,0.143,102.23,5.425,19.685,83.824
15,820,demise,0.162,101.708,5.324,20.064,83.903
15,830,demise,0.171,101.255,5.452,20.392,83.971
15,840,demise,0.188,100.778,5.519,20.715,84.039
15,850,demise,0.204,100.275,5.514,21.033,84.106
15,860,demise,0.218,99.743,5.436,21.347,84.172
15,870,demise,0.237,99.182,5.298,21.655,84.238
15,880,demise,0.257,98.71,5.376,21.911,84.293
15,890,demise,0.283,98.216,5.395,22.163,84.347
15,900,demise,0.312,97.7,5.359,22.41,84.401
15,910,demise,0.347,97.161,5.28,22.653,84.454
15,920,demise,0.397,96.735,5.415,22.845,84.496
15,930,demise,0.441,96.154,5.262,23.08,84.547
15,940,demise,0.502,95.694,5.321,23.266,84.588
15,950,demise,0.578,95.219,5.348,23.449,84.629
15,960,demise,0.666,94.729,5.349,23.628,84.669
15,970,demise,0.766,94.224,5.33,23.806,84.708
15,980,demise,0.881,93.703,5.294,23.981,84.747
15,990,demise,1.017,93.166,5.247,24.153,84.786
15,1000,demise,1.177,92.613,5.192,24.323,84.825
15,1010,demise,1.364,92.221,5.28,24.446,84.852
15,1020,demise,1.571,91.638,5.205,24.613,84.89
15,1030,demise,1.817,91.226,5.262,24.732,84.917
15,1040,demise,2.085,90.613,5.176,24.895,84.954
15,1050,demise,2.394,90.18,5.21,25.011,84.981
15,1060,demise,2.745,89.534,5.117,25.17,85.017
15,1070,demise,3.129,89.079,5.134,25.283,85.043
15,1080,demise,3.559,88.615,5.141,25.395,85.069
15,1090,impact,4.037,0,0.004,27.078,85.25
15,1100,impact,4.565,0,0.005,27.201,85.29
15,1110,impact,5.145,0,0.005,27.319,85.329
15,1120,impact,5.782,0,0.005,27.432,85.365
15,1130,impact,6.475,0,0.006,27.54,85.4
15,1140,impact,7.225,0,0.006,27.642,85.433
15,1150,impact,8.044,0,0.006,27.739,85.465
15,1160,impact,8.923,0,0.007,27.831,85.495
15,1170,impact,9.866,0,0.007,27.918,85.523
15,1180,impact,10.867,0,0.007,27.999,85.549
15,1190,impact,11.912,0,0.008,28.074,85.573
15,1200,impact,12.98,0,0.008,28.142,85.595
15,1210,impact,14.018,0,0.008,28.201,85.614
15,1220,impact,14.893,0,0.009,28.246,85.629
15,1230,impact,15,0,0.009,28.251,85.63
15,1240,impact,15,0,0.009,28.251,85.63
15,1250,impact,15,0,0.009,28.251,85.63
15,1260,impact,15,0,0.009,28.251,85.63
15,1270,impact,15,0,0.009,28.251,85.63
15,1280,impact,15,0,0.009,28.251,85.63
15,1290,impact,15,0,0.009,28.251,85.63
15,1300,impact,15,0,0.009,28.251,85.63
15,1310,impact,15,0,0.009,28.251,85.63
15,1320,impact,15,0,0.009,28.251,85.63
15,1330,impact,15,0,0.009,28.251,85.63
15,1340,impact,15,0,0.009,28.251,85.63
15,1350,impact,15,0,0.009,28.251,85.63
15,1360,impact,15,0,0.009,28.251,85.63
15,1370,impact,15,0,0.009,28.251,85.63
15,1380,impact,15,0,0.009,28.251,85.63
15,1390,impact,15,0,0.009,28.251,85.63
20,800,demise,0.135,102.462,5.298,23.14,84.559
20,810,demise,0.14,101.981,5.436,23.602,84.661
20,820,demise,0.149,101.465,5.484,24.057,84.763
20,830,demise,0.152,100.909,5.404,24.507,84.864
20,840,demise,0.159,100.311,5.192,24.948,84.964
20,850,demise,0.163,99.769,5.174,25.335,85.053
20,860,demise,0.173,99.294,5.374,25.666,85.13
20,870,demise,0.185,98.672,5.064,26.034,85.215
20,880,demise,0.197,98.235,5.349,26.303,85.278
20,890,demise,0.206,97.654,5.134,26.609,85.351
20,900,demise,0.228,97.162,5.194,26.863,85.411
20,910,demise,0.255,96.646,5.164,27.11,85.47
20,920,demise,0.291,96.108,5.068,27.352,85.528
20,930,demise,0.337,95.679,5.241,27.545,85.575
20,940,demise,0.387,95.099,5.046,27.779,85.632
20,950,demise,0.445,94.638,5.114,27.964,85.677
20,960,demise,0.52,94.163,5.144,28.146,85.722
20,970,demise,0.608,93.673,5.143,28.325,85.766
20,980,demise,0.712,93.17,5.119,28.501,85.809
20,990,demise,0.836,92.651,5.079,28.675,85.853
20,1000,demise,0.985,92.118,5.029,28.846,85.895
20,1010,demise,1.141,91.737,5.152,28.972,85.927
20,1020,demise,1.332,91.177,5.075,29.139,85.969
20,1030,demise,1.548,90.779,5.157,29.261,86
20,1040,demise,1.796,90.19,5.066,29.425,86.041
20,1050,demise,2.071,89.773,5.119,29.543,86.071
20,1060,demise,2.389,89.349,5.157,29.66,86.101
20,1070,demise,2.739,88.718,5.052,29.819,86.142
20,1080,demise,3.127,88.272,5.072,29.933,86.171
20,1090,demise,3.561,87.819,5.082,30.045,86.2
20,1100,impact,4.04,0,0.004,31.652,86.398
20,1110,impact,4.569,0,0.005,31.779,86.443
20,1120,impact,5.149,0,0.005,31.901,86.487
20,1130,impact,5.784,0,0.005,32.017,86.528
20,1140,impact,6.481,0,0.006,32.13,86.568
20,1150,impact,7.235,0,0.006,32.237,86.606
20,1160,impact,8.058,0,0.006,32.34,86.643
20,1170,impact,8.949,0,0.007,32.438,86.678
20,1180,impact,9.909,0,0.007,32.532,86.711
20,1190,impact,10.936,0,0.007,32.621,86.742
20,1200,impact,12.032,0,0.008,32.706,86.772
20,1210,impact,13.194,0,0.008,32.786,86.8
20,1220,impact,14.415,0,0.009,32.86,86.827
20,1230,impact,15.683,0,0.009,32.93,86.851
20,1240,impact,16.978,0,0.009,32.993,86.873
20,1250,impact,18.254,0,0.01,33.05,86.893
20,1260,impact,19.432,0,0.01,33.097,86.91
20,1270,impact,20,0,0.01,33.117,86.917
20,1280,impact,20,0,0.01,33.117,86.917
20,1290,impact,20,0,0.01,33.117,86.917
20,1300,impact,20,0,0.01,33.117,86.917
20,1310,impact,20,0,0.01,33.117,86.917
20,1320,impact,20,0,0.01,33.117,86.917
20,1330,impact,20,0,0.01,33.117,86.917
20,1340,impact,20,0,0.01,33.117,86.917
20,1350,impact,20,0,0.01,33.117,86.917
20,1360,impact,20,0,0.01,33.117,86.917
20,1370,impact,20,0,0.01,33.117,86.917
20,1380,impact,20,0,0.01,33.117,86.917
20,1390,impact,20,0,0.01,33.117,86.917
25,800,demise,0.11,101.803,5.09,28.399,85.782
25,810,demise,0.102,101.245,5.26,28.999,85.931
25,820,demise,0.094,100.624,5.145,29.585,86.079
25,830,demise,0.093,100.031,5.16,30.109,86.213
25,840,demise,0.097,99.362,4.743,30.614,86.344
25,850,demise,0.081,98.862,5.122,30.993,86.444
25,860,demise,0.089,98.257,4.792,31.37,86.544
25,870,demise,0.093,97.717,4.755,31.683,86.628
25,880,demise,0.1,97.236,5.056,31.947,86.699
25,890,demise,0.115,96.73,5.057,32.2,86.768
25,900,demise,0.138,96.19,4.845,32.451,86.837
25,910,demise,0.175,95.758,5.119,32.65,86.892
25,920,demise,0.198,95.183,4.732,32.889,86.958
25,930,demise,0.231,94.733,4.847,33.075,87.01
25,940,demise,0.278,94.271,4.903,33.258,87.062
25,950,demise,0.334,93.797,4.906,33.437,87.112
25,960,demise,0.404,93.312,4.876,33.614,87.162
25,970,demise,0.492,92.813,4.827,33.788,87.212
25,980,demise,0.585,92.452,5.055,33.918,87.249
25,990,demise,0.691,91.93,4.952,34.088,87.298
25,1000,demise,0.835,91.395,4.855,34.255,87.347
25,1010,demise,0.974,91.01,4.983,34.379,87.383
25,1020,demise,1.158,90.62,5.084,34.501,87.418
25,1030,demise,1.351,90.049,4.957,34.664,87.466
25,1040,demise,1.578,89.641,5.023,34.783,87.501
25,1050,demise,1.843,89.228,5.071,34.9,87.535
25,1060,demise,2.132,88.618,4.94,35.059,87.583
25,1070,demise,2.454,88.185,4.969,35.173,87.617
25,1080,demise,2.817,87.745,4.986,35.287,87.651
25,1090,demise,3.221,87.297,4.993,35.399,87.684
25,1100,demise,3.669,86.842,4.992,35.509,87.718
25,1110,impact,4.162,0,0.005,37.02,87.945
25,1120,impact,4.705,0,0.005,37.144,87.997
25,1130,impact,5.303,0,0.005,37.264,88.046
25,1140,impact,5.958,0,0.005,37.38,88.094
25,1150,impact,6.668,0,0.006,37.491,88.139
25,1160,impact,7.448,0,0.006,37.598,88.183
25,1170,impact,8.292,0,0.006,37.701,88.225
25,1180,impact,9.202,0,0.007,37.8,88.266
25,1190,impact,10.183,0,0.007,37.895,88.304
25,1200,impact,11.238,0,0.008,37.986,88.341
25,1210,impact,12.358,0,0.008,38.072,88.376
25,1220,impact,13.553,0,0.008,38.155,88.409
25,1230,impact,14.82,0,0.009,38.233,88.441
25,1240,impact,16.156,0,0.009,38.307,88.471
25,1250,impact,17.558,0,0.009,38.378,88.5
25,1260,impact,19.009,0,0.01,38.443,88.526
25,1270,impact,20.503,0,0.01,38.504,88.551
25,1280,impact,22.001,0,0.011,38.559,88.573
25,1290,impact,23.458,0,0.011,38.608,88.593
25,1300,impact,24.739,0,0.011,38.647,88.608
25,1310,impact,25,0,0.011,38.654,88.611
25,1320,impact,25,0,0.011,38.654,88.611
25,1330,impact,25,0,0.011,38.654,88.611
25,1340,impact,25,0,0.011,38.654,88.611
25,1350,impact,25,0,0.011,38.654,88.611
25,1360,impact,25,0,0.011,38.654,88.611
25,1370,impact,25,0,0.011,38.654,88.611
25,1380,impact,25,0,0.011,38.654,88.611
25,1390,impact,25,0,0.011,38.654,88.611
30,800,demise,0.006,100.102,4.327,36.66,88.066
30,810,demise,0,99.377,5.689,37.417,88.305
30,820,demise,0.001,98.759,4.778,37.964,88.481
30,830,demise,0,98.161,5.698,38.323,88.599
30,840,demise,0,97.676,5.992,38.586,88.686
30,850,demise,0,97.175,5.814,38.835,88.77
30,860,demise,0.012,96.719,4.162,39.052,88.843
30,870,demise,0.001,96.255,4.373,39.26,88.914
30,880,demise,0.007,95.798,4.212,39.458,88.981
30,890,demise,0.028,95.347,4.733,39.646,89.046
30,900,demise,0.049,94.896,4.374,39.827,89.109
30,910,demise,0.073,94.501,4.864,39.983,89.164
30,920,demise,0.094,94.025,4.513,40.162,89.226
30,930,demise,0.155,93.587,4.723,40.322,89.283
30,940,demise,0.19,93.117,4.451,40.488,89.342
30,950,demise,0.249,92.701,4.62,40.632,89.393
30,960,demise,0.318,92.318,4.813,40.763,89.441
30,970,demise,0.392,91.805,4.574,40.928,89.5
30,980,demise,0.471,91.429,4.749,41.05,89.545
30,990,demise,0.583,91.048,4.89,41.171,89.589
30,1000,demise,0.706,90.505,4.666,41.332,89.648
30,1010,demise,0.837,90.109,4.76,41.45,89.692
30,1020,demise,0.997,89.709,4.831,41.567,89.735
30,1030,demise,1.183,89.302,4.883,41.683,89.778
30,1040,demise,1.397,88.89,4.918,41.798,89.821
30,1050,demise,1.639,88.472,4.939,41.911,89.864
30,1060,demise,1.91,88.046,4.95,42.024,89.906
30,1070,demise,2.214,87.614,4.951,42.135,89.949
30,1080,demise,2.551,87.175,4.944,42.246,89.991
30,1090,demise,2.926,86.728,4.931,42.355,90.032
30,1100,demise,3.342,86.274,4.913,42.464,90.074
30,1110,demise,3.803,85.812,4.89,42.571,90.116
30,1120,impact,4.316,0,0.005,43.977,90.411
30,1130,impact,4.885,0,0.005,44.097,90.473
30,1140,impact,5.496,0,0.005,44.21,90.532
30,1150,impact,6.173,0,0.006,44.322,90.59
30,1160,impact,6.912,0,0.006,44.429,90.646
30,1170,impact,7.705,0,0.006,44.532,90.699
30,1180,impact,8.574,0,0.007,44.632,90.751
30,1190,impact,9.499,0,0.007,44.728,90.8
30,1200,impact,10.501,0,0.007,44.821,90.848
30,1210,impact,11.575,0,0.008,44.91,90.893
30,1220,impact,12.716,0,0.008,44.995,90.937
30,1230,impact,13.935,0,0.008,45.077,90.979
30,1240,impact,15.231,0,0.009,45.156,91.019
30,1250,impact,16.602,0,0.009,45.231,91.057
30,1260,impact,18.047,0,0.01,45.303,91.094
30,1270,impact,19.563,0,0.01,45.371,91.129
30,1280,impact,21.149,0,0.01,45.435,91.162
30,1290,impact,22.783,0,0.011,45.496,91.193
30,1300,impact,24.463,0,0.011,45.552,91.222
30,1310,impact,26.159,0,0.011,45.604,91.248
30,1320,impact,27.823,0,0.012,45.65,91.272
30,1330,impact,29.349,0,0.012,45.689,91.292
30,1340,impact,30,0,0.012,45.704,91.3
30,1350,impact,30,0,0.012,45.704,91.3
30,1360,impact,30,0,0.012,45.704,91.3
30,1370,impact,30,0,0.012,45.704,91.3
30,1380,impact,30,0,0.012,45.704,91.3
30,1390,impact,30,0,0.012,45.704,91.3
35,800,demise,0,97.117,5.877,49.63,93.277
35,810,demise,0,96.799,5.665,49.77,93.351
35,820,demise,0,96.39,6.178,49.939,93.441
35,830,demise,0,96.054,5.968,50.077,93.515
35,840,demise,0,95.636,6,50.241,93.603
35,850,demise,0,95.322,6.228,50.365,93.671
35,860,demise,0,94.954,5.83,50.504,93.747
35,870,demise,0,94.55,5.726,50.653,93.829
35,880,demise,0,94.2,5.837,50.78,93.9
35,890,demise,0,93.865,5.914,50.9,93.967
35,900,demise,0.015,93.49,4.552,51.031,94.04
35,910,demise,0.025,93.118,4.19,51.157,94.112
35,920,demise,0.046,92.737,4.237,51.284,94.185
35,930,demise,0.072,92.345,4.17,51.412,94.258
35,940,demise,0.117,92,4.734,51.523,94.322
35,950,demise,0.16,91.606,4.653,51.646,94.394
35,960,demise,0.217,91.196,4.531,51.771,94.467
35,970,demise,0.292,90.77,4.4,51.898,94.542
35,980,demise,0.401,90.329,4.312,52.025,94.617
35,990,demise,0.494,89.939,4.365,52.137,94.684
35,1000,demise,0.605,89.544,4.406,52.248,94.751
35,1010,demise,0.727,89.303,4.802,52.32,94.794
35,1020,demise,0.865,88.901,4.783,52.43,94.86
35,1030,demise,1.026,88.492,4.762,52.538,94.927
35,1040,demise,1.213,88.077,4.741,52.646,94.993
35,1050,demise,1.43,87.656,4.718,52.753,95.059
35,1060,demise,1.679,87.228,4.695,52.86,95.125
35,1070,demise,1.963,86.793,4.67,52.965,95.191
35,1080,demise,2.272,86.542,4.849,53.031,95.232
35,1090,demise,2.611,86.097,4.805,53.135,95.298
35,1100,demise,2.997,85.645,4.764,53.238,95.364
35,1110,demise,3.437,85.185,4.724,53.341,95.429
35,1120,demise,3.902,84.925,4.844,53.404,95.469
35,1130,impact,4.428,0,0.005,54.702,95.999
35,1140,impact,5.009,0,0.005,54.812,96.093
35,1150,impact,5.632,0,0.005,54.918,96.183
35,1160,impact,6.328,0,0.006,55.022,96.271
35,1170,impact,7.064,0,0.006,55.121,96.356
35,1180,impact,7.879,0,0.006,55.219,96.438
35,1190,impact,8.745,0,0.007,55.312,96.517
35,1200,impact,9.686,0,0.007,55.403,96.594
35,1210,impact,10.702,0,0.007,55.491,96.669
35,1220,impact,11.777,0,0.008,55.576,96.74
35,1230,impact,12.932,0,0.008,55.658,96.809
35,1240,impact,14.166,0,0.008,55.737,96.876
35,1250,impact,15.478,0,0.009,55.813,96.94
35,1260,impact,16.868,0,0.009,55.886,97.002
35,1270,impact,18.335,0,0.01,55.957,97.062
35,1280,impact,19.88,0,0.01,56.024,97.119
35,1290,impact,21.502,0,0.01,56.088,97.174
35,1300,impact,23.201,0,0.011,56.15,97.226
35,1310,impact,24.967,0,0.011,56.208,97.276
35,1320,impact,26.791,0,0.012,56.263,97.323
35,1330,impact,28.656,0,0.012,56.314,97.367
35,1340,impact,30.538,0,0.012,56.362,97.407
35,1350,impact,32.389,0,0.013,56.404,97.444
35,1360,impact,34.107,0,0.013,56.44,97.475
35,1370,impact,35,0,0.013,56.457,97.49
35,1380,impact,35,0,0.013,56.457,97.49
35,1390,impact,35,0,0.013,56.457,97.49
40,800,demise,0,95.153,6.55,71.042,119.298
40,810,demise,0,94.826,6.389,71.132,119.573
40,820,demise,0,94.497,6.097,71.221,119.848
40,830,demise,0,94.266,6.054,71.283,120.045
40,840,demise,0,93.983,6.37,71.358,120.283
40,850,demise,0,93.644,6.084,71.445,120.562
40,860,demise,0,93.388,5.931,71.51,120.776
40,870,demise,0,93.116,6.252,71.579,121.002
40,880,demise,0,92.769,5.914,71.664,121.284
40,890,demise,0,92.518,5.82,71.725,121.491
40,900,demise,0,92.218,4.242,71.796,121.734
40,910,demise,0,91.887,5.713,71.873,122
40,920,demise,0.026,91.595,4.5,71.94,122.236
40,930,demise,0.028,91.268,4.449,72.013,122.495
40,940,demise,0.055,90.944,4.433,72.084,122.751
40,950,demise,0.091,90.611,4.259,72.156,123.012
40,960,demise,0.129,90.286,4.548,72.225,123.266
40,970,demise,0.19,89.913,4.225,72.301,123.551
40,980,demise,0.261,89.61,4.544,72.363,123.786
40,990,demise,0.347,89.2,4.277,72.442,124.092
40,1000,demise,0.457,88.898,4.528,72.502,124.323
40,1010,demise,0.58,88.47,4.289,72.581,124.636
40,1020,demise,0.701,88.231,4.642,72.628,124.823
40,1030,demise,0.831,87.832,4.532,72.699,125.112
40,1040,demise,1.007,87.428,4.453,72.77,125.402
40,1050,demise,1.192,87.186,4.705,72.815,125.587
40,1060,demise,1.398,86.771,4.616,72.884,125.88
40,1070,demise,1.654,86.35,4.545,72.953,126.173
40,1080,demise,1.915,86.103,4.729,72.996,126.357
40,1090,demise,2.222,85.671,4.652,73.063,126.652
40,1100,demise,2.571,85.421,4.804,73.105,126.834
40,1110,demise,2.947,84.978,4.73,73.171,127.131
40,1120,demise,3.387,84.726,4.854,73.211,127.312
40,1130,demise,3.844,84.271,4.782,73.276,127.61
40,1140,impact,4.376,0,0.005,74.058,130.679
40,1150,impact,4.933,0,0.005,74.119,131.071
40,1160,impact,5.569,0,0.005,74.179,131.463
40,1170,impact,6.236,0,0.006,74.236,131.837
40,1180,impact,6.981,0,0.006,74.292,132.209
40,1190,impact,7.777,0,0.006,74.346,132.568
40,1200,impact,8.64,0,0.007,74.397,132.919
40,1210,impact,9.582,0,0.007,74.448,133.264
40,1220,impact,10.579,0,0.007,74.496,133.596
40,1230,impact,11.652,0,0.008,74.542,133.92
40,1240,impact,12.805,0,0.008,74.587,134.237
40,1250,impact,14.039,0,0.008,74.63,134.544
40,1260,impact,15.351,0,0.009,74.671,134.842
40,1270,impact,16.739,0,0.009,74.71,135.13
40,1280,impact,18.212,0,0.01,74.748,135.41
40,1290,impact,19.771,0,0.01,74.784,135.681
40,1300,impact,21.413,0,0.01,74.819,135.942
40,1310,impact,23.134,0,0.011,74.852,136.194
40,1320,impact,24.939,0,0.011,74.883,136.435
40,1330,impact,26.829,0,0.012,74.913,136.668
40,1340,impact,28.782,0,0.012,74.941,136.889
40,1350,impact,30.806,0,0.012,74.967,137.1
40,1360,impact,32.865,0,0.013,74.992,137.297
40,1370,impact,34.945,0,0.013,75.014,137.48
40,1380,impact,36.987,0,0.014,75.035,137.645
40,1390,impact,38.905,0,0.014,75.052,137.788
45,800,demise,0,95.714,6.096,11.103,-112.781
45,810,demise,0,95.444,6.238,10.973,-112.757
45,820,demise,0,95.168,6.21,10.842,-112.733
45,830,demise,0,94.894,6.182,10.714,-112.709
45,840,demise,0,94.619,6.149,10.587,-112.686
45,850,demise,0,94.338,6.019,10.459,-112.662
45,860,demise,0,94.053,5.802,10.332,-112.639
45,870,demise,0,93.77,5.53,10.206,-112.616
45,880,demise,0,93.496,5.825,10.086,-112.594
45,890,demise,0,93.208,6.245,9.962,-112.572
45,900,demise,0,92.911,6.147,9.836,-112.549
45,910,demise,0,92.61,6.037,9.711,-112.526
45,920,demise,0,92.306,5.914,9.586,-112.503
45,930,demise,0.002,91.997,4.52,9.461,-112.48
45,940,demise,0.024,91.664,4.236,9.329,-112.456
45,950,demise,0.064,91.346,4.456,9.205,-112.434
45,960,demise,0.107,91.017,4.492,9.079,-112.411
45,970,demise,0.161,90.66,4.303,8.946,-112.387
45,980,demise,0.234,90.304,4.288,8.816,-112.363
45,990,demise,0.315,90.022,4.714,8.711,-112.344
45,1000,demise,0.402,89.639,4.547,8.576,-112.32
45,1010,demise,0.515,89.262,4.491,8.446,-112.296
45,1020,demise,0.634,88.913,4.54,8.326,-112.275
45,1030,demise,0.772,88.558,4.58,8.207,-112.253
45,1040,demise,0.933,88.199,4.612,8.089,-112.232
45,1050,demise,1.118,87.834,4.638,7.971,-112.211
45,1060,demise,1.331,87.463,4.658,7.853,-112.19
45,1070,demise,1.573,87.087,4.673,7.736,-112.169
45,1080,demise,1.848,86.705,4.683,7.62,-112.148
45,1090,demise,2.154,86.484,4.913,7.546,-112.135
45,1100,demise,2.489,86.093,4.897,7.431,-112.114
45,1110,demise,2.867,85.696,4.88,7.317,-112.093
45,1120,demise,3.293,85.292,4.864,7.203,-112.073
45,1130,demise,3.771,84.881,4.847,7.089,-112.053
45,1140,impact,4.304,0,0.005,5.716,-111.968
45,1150,impact,4.89,0,0.005,5.579,-111.936
45,1160,impact,5.52,0,0.005,5.446,-111.906
45,1170,impact,6.217,0,0.006,5.316,-111.876
45,1180,impact,6.984,0,0.006,5.19,-111.848
45,1190,impact,7.809,0,0.006,5.068,-111.82
45,1200,impact,8.702,0,0.007,4.949,-111.794
45,1210,impact,9.681,0,0.007,4.834,-111.769
45,1220,impact,10.716,0,0.007,4.723,-111.744
45,1230,impact,11.846,0,0.008,4.615,-111.721
45,1240,impact,13.044,0,0.008,4.511,-111.698
45,1250,impact,14.341,0,0.008,4.41,-111.676
45,1260,impact,15.71,0,0.009,4.313,-111.655
45,1270,impact,17.175,0,0.009,4.219,-111.635
45,1280,impact,18.736,0,0.01,4.129,-111.616
45,1290,impact,20.385,0,0.01,4.042,-111.597
45,1300,impact,22.126,0,0.011,3.958,-111.58
45,1310,impact,23.963,0,0.011,3.878,-111.563
45,1320,impact,25.895,0,0.011,3.801,-111.547
45,1330,impact,27.922,0,0.012,3.728,-111.531
45,1340,impact,30.033,0,0.012,3.658,-111.517
45,1350,impact,32.223,0,0.013,3.592,-111.503
45,1360,impact,34.492,0,0.013,3.529,-111.49
45,1370,impact,36.805,0,0.014,3.471,-111.478
45,1380,impact,39.145,0,0.014,3.417,-111.466
45,1390,impact,41.455,0,0.014,3.369,-111.456
50,800,demise,0,94.204,6.206,40.654,-120.028
50,810,demise,0,93.933,6.509,40.541,-119.988
50,820,demise,0,93.629,6.273,40.418,-119.945
50,830,demise,0,93.368,5.995,40.313,-119.907
50,840,demise,0,93.15,5.82,40.224,-119.876
50,850,demise,0,92.848,6.243,40.105,-119.834
50,860,demise,0,92.554,5.892,39.991,-119.795
50,870,demise,0,92.336,5.847,39.905,-119.765
50,880,demise,0,92.046,6.136,39.794,-119.726
50,890,demise,0,91.743,5.791,39.681,-119.687
50,900,demise,0.006,91.502,4.349,39.59,-119.656
50,910,demise,0,91.222,5.987,39.486,-119.62
50,920,demise,0,90.914,5.665,39.375,-119.582
50,930,demise,0.033,90.631,4.397,39.273,-119.548
50,940,demise,0.038,90.319,4.006,39.163,-119.511
50,950,demise,0.061,89.984,3.958,39.048,-119.472
50,960,demise,0.114,89.701,4.302,38.95,-119.439
50,970,demise,0.168,89.352,4.036,38.833,-119.4
50,980,demise,0.225,89.04,4.307,38.729,-119.365
50,990,demise,0.324,88.679,4.126,38.613,-119.327
50,1000,demise,0.409,88.391,4.4,38.519,-119.295
50,1010,demise,0.532,88.005,4.232,38.399,-119.256
50,1020,demise,0.66,87.737,4.512,38.313,-119.228
50,1030,demise,0.794,87.37,4.436,38.202,-119.191
50,1040,demise,0.965,86.997,4.383,38.091,-119.155
50,1050,demise,1.16,86.773,4.689,38.019,-119.132
50,1060,demise,1.353,86.391,4.614,37.909,-119.096
50,1070,demise,1.592,86.003,4.555,37.799,-119.061
50,1080,demise,1.877,85.609,4.508,37.69,-119.025
50,1090,demise,2.174,85.378,4.712,37.62,-119.003
50,1100,demise,2.513,84.974,4.657,37.512,-118.968
50,1110,demise,2.908,84.563,4.611,37.403,-118.934
50,1120,demise,3.33,84.326,4.766,37.336,-118.912
50,1130,demise,3.799,83.904,4.715,37.228,-118.878
50,1140,impact,4.334,0,0.005,36.007,-118.704
50,1150,impact,4.896,0,0.005,35.883,-118.657
50,1160,impact,5.527,0,0.005,35.759,-118.611
50,1170,impact,6.214,0,0.006,35.639,-118.566
50,1180,impact,6.958,0,0.006,35.523,-118.523
50,1190,impact,7.775,0,0.006,35.409,-118.482
50,1200,impact,8.648,0,0.007,35.298,-118.442
50,1210,impact,9.6,0,0.007,35.191,-118.403
50,1220,impact,10.621,0,0.007,35.086,-118.366
50,1230,impact,11.716,0,0.008,34.985,-118.331
50,1240,impact,12.903,0,0.008,34.886,-118.296
50,1250,impact,14.153,0,0.008,34.791,-118.264
50,1260,impact,15.496,0,0.009,34.698,-118.232
